PersonType,NameStyle,Title,FirstName,MiddleName,LastName,AverageRate,MaximumRate,DiffFromAvgRate,PercentofMaxRate,Rate
IN,0,NULL,Joe,L,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Chloe,J,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Chloe,M,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,NULL,Sun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Chloe,L,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,M,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Johnston,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,S,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,M,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,A,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,E,Gomez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,L,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,B,Davis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Hernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,J,Zhu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Ashe,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Jimenez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Moreno,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,R,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,G,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,B,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,F,Alonso,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,J,Romero,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,A,Navarro,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,E,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Judith,R,White,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,T,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Gutierrez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,B,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,A,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,A,Dominguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,NULL,Gao,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Gill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Robinson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,C,Vazquez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Blanco,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,A,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,M,Serrano,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Ramos,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,L,Carlson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,NULL,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Julia,L,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,A,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Sanz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,F,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Joe,NULL,Rubio,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,E,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,M,Suri,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,L,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,A,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,R,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,A,Davis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,A,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,A,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,M,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,P,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,S,White,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,R,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,J,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,P,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,W,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,L,Robinson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,T,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,R,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,NULL,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,J,Liang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Saunders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Jennifer,T,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Karen,E,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,M,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,L,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,A,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,H,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,S,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,I,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,J,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,L,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,H,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,C,Guo,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,M,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,White,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,F,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,L,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,L,Ruiz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,J,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,S,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,R,Hernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Robinson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,W,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,A,Alvarez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Damien,C,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,R,He,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Jimenez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,J,Moreno,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,B,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Alonso,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,C,Romero,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,T,Navarro,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Karen,NULL,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Kaitlyn,NULL,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,W,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,E,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,C,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,C,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,C,Dominguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Gill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Vazquez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,D,Blanco,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,M,Serrano,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,A,Ramos,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,J,Davis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,C,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,C,Carlson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,T,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,NULL,Sullivan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,D,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,R,Sanz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,J,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Roy,C,Rubio,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,P,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,D,Kapoor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,H,Hu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Chandra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,I,Patel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,Q,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,R,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Vance,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Robinson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,M,Malhotra,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Sai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Arun,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,C,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,M,Madan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Morgan,NULL,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,F,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Srini,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,P,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Prasad,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,K,Cai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Sara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Rana,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,L,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,A,Davis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Raman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Subram,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Mehta,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Fernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Lopez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,B,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,L,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Gonzalez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,M,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,M,Zeng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,L,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,S,Sanchez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,I,White,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Perez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,A,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,J,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,P,Robinson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,K,Gomez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Ruiz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Isabella,NULL,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Diaz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,C,Hernandez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Alvarez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,E,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Jimenez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,A,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,T,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,D,She,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,R,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,L,Muñoz,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Alonso,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,C,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,W,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Romero,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,M,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Navarro,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,A,Gutierrez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,F,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Torres,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,M,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Dominguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,A,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Weisman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,D,Gill,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,M,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,B,Vazquez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,J,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,L,Deng,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,L,Serrano,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,L,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,L,Ramos,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,E,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,J,Carlson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,NULL,Suarez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,NULL,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Ruben,G,Saunders,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,K,Shan,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Natalie,A,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,C,Jai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Alexandra,NULL,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,M,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,K,Pal,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,NULL,Andersen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,M,Shen,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,T,Raje,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Davis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,A,Chande,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Miller,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Wilson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,M,Moore,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Taylor,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,D,Anderson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,NULL,Nara,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,L,Thomas,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,C,Jackson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,White,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,NULL,Rai,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,L,Harris,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,N,Goel,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,M,Martin,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,C,Becker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,E,Raji,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,A,Thompson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,NULL,Garcia,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Lacey,J,Anand,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,M,Martinez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Marshall,M,Xie,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,A,Zimmerman,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,L,Clark,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,NULL,Wang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,C,Rodriguez,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,M,Chow,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,R,Lewis,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,J,Lee,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,R,Walker,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Grace,A,Hall,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,NULL,Li,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Rachel,NULL,Smith,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Rachel,NULL,Johnson,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,NULL,Liu,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Rachel,C,Williams,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Rachel,D,Jones,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,NULL,Huang,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Rachel,NULL,Brown,"17,7588","125,50",NULL,NULL,NULL
IN,0,NULL,Christy,D,Wu,"17,7588","125,50",NULL,NULL,NULL
